hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
57, 2400.00000, 2491.14, -3.58008, 2478.43, -122.481, 2494.54, 117.619, 9.09495E-012, 90, 15.8805, 30.9536, 1.49998E-011, -75.9638
57, 3000.00000, 2491.14, -3.58007, 2478.43, -122.481, 2494.54, 117.619, 1.49998E-011, 104.036, 15.8805, 30.9536, 7.27596E-012, -90
58, 0.00000, 2491.14, -3.58007, 2478.43, -122.481, 2494.54, 117.619, 9.79556E-012, -111.801, 15.8805, 30.9536, 1.09139E-011, 180
58, 600.00000, 2491.14, -3.58007, 2478.43, -122.481, 2494.54, 117.619, 1.15043E-011, -71.565, 15.8805, 30.9536, 7.27596E-012, 0
58, 1200.00000, 2491.14, -3.58007, 2478.43, -122.481, 2494.54, 117.619, 1.46652E-011, -97.125, 15.8805, 30.9536, 8.13477E-012, 116.565
58, 1800.00000, 2491.14, -3.58007, 2478.43, -122.481, 2494.54, 117.619, 2.93303E-011, -82.875, 15.8805, 30.9536, 1.45519E-011, 0
58, 2400.00000, 2477.52, -3.78647, 2471.61, -122.613, 2485.2, 117.499, 9.09495E-012, 36.8699, 17.0108, 30.8206, 1.09139E-011, 180
58, 3000.00000, 2477.51, -3.7868, 2471.62, -122.613, 2485.19, 117.499, 2.57244E-012, 135, 17.0101, 30.8207, 1.02898E-011, 135
59, 0.00000, 2477.51, -3.78681, 2471.62, -122.613, 2485.19, 117.499, 1.15043E-011, -71.565, 17.0101, 30.8207, 8.13477E-012, -116.565
59, 600.00000, 2477.51, -3.78681, 2471.62, -122.613, 2485.19, 117.499, 1.81899E-012, 0, 17.0101, 30.8207, 0, 0
59, 1200.00000, 2477.51, -3.78681, 2471.62, -122.613, 2485.19, 117.499, 5.75215E-012, -161.565, 17.0101, 30.8207, 1.02898E-011, 135
59, 1800.00000, 2466.33, -3.95637, 2466.05, -122.722, 2477.54, 117.401, 1.67703E-011, -102.529, 17.9379, 30.7115, 1.81899E-011, 53.1301
59, 2400.00000, 2466.31, -3.95666, 2466.06, -122.722, 2477.53, 117.401, 5.14488E-012, -135, 17.9373, 30.7115, 8.13477E-012, 116.565
59, 3000.00000, 2466.31, -3.95666, 2466.06, -122.722, 2477.53, 117.401, 2.54659E-011, -90, 17.9373, 30.7115, 8.13477E-012, 63.4349
60, 0.00000, 2466.31, -3.95666, 2466.06, -122.722, 2477.53, 117.401, 5.45697E-012, 180, 17.9373, 30.7115, 7.27596E-012, 90
60, 600.00000, 2466.31, -3.95666, 2466.06, -122.722, 2477.53, 117.401, 1.09139E-011, 90, 17.9373, 30.7115, 7.27596E-012, 180
60, 1200.00000, 2466.31, -3.95666, 2466.06, -122.722, 2477.53, 117.401, 5.45697E-012, 180, 17.9373, 30.7115, 0, 0
60, 1800.00000, 2466.31, -3.95666, 2466.06, -122.722, 2477.53, 117.401, 9.09495E-012, -90, 17.9373, 30.7115, 1.09139E-011, 0
60, 2400.00000, 2467.22, -3.94296, 2466.52, -122.713, 2478.15, 117.409, 5.75215E-012, -108.435, 17.8615, 30.7205, 1.49998E-011, -75.9638
60, 3000.00000, 2467.23, -3.94277, 2466.51, -122.713, 2478.16, 117.409, 1.06064E-011, -120.964, 17.8614, 30.7205, 3.63798E-012, 0
61, 0.00000, 2467.23, -3.94276, 2466.51, -122.713, 2478.16, 117.409, 8.13477E-012, -116.565, 17.8614, 30.7205, 8.13477E-012, -116.565
61, 600.00000, 2467.23, -3.94276, 2466.51, -122.713, 2478.16, 117.409, 1.67703E-011, -102.529, 17.8614, 30.7205, 1.02898E-011, -45
61, 1200.00000, 2467.23, -3.94276, 2466.51, -122.713, 2478.16, 117.409, 8.13477E-012, 153.435, 17.8614, 30.7205, 1.62695E-011, -26.5651
61, 1800.00000, 2468.36, -3.92564, 2467.09, -122.702, 2478.93, 117.419, 5.14488E-012, 135, 17.7668, 30.7316, 3.63798E-012, 0
61, 2400.00000, 2468.38, -3.9254, 2467.08, -122.702, 2478.94, 117.419, 1.10645E-011, 99.4623, 17.7667, 30.7316, 7.27596E-012, 180
61, 3000.00000, 2468.38, -3.92539, 2467.08, -122.702, 2478.94, 117.419, 1.82806E-011, -95.7106, 17.7667, 30.7316, 1.62695E-011, 63.4349
62, 0.00000, 2468.38, -3.92539, 2467.08, -122.702, 2478.94, 117.419, 7.49989E-012, 104.036, 17.7667, 30.7316, 3.63798E-012, 180
62, 600.00000, 2468.38, -3.92539, 2467.08, -122.702, 2478.94, 117.419, 1.32424E-011, 105.945, 17.7667, 30.7316, 8.13477E-012, -116.565
62, 1200.00000, 2468.38, -3.92539, 2467.08, -122.702, 2478.94, 117.419, 1.85501E-011, -101.31, 17.7667, 30.7316, 1.45519E-011, 90
62, 1800.00000, 2468.38, -3.92539, 2467.08, -122.702, 2478.94, 117.419, 2.37167E-011, -85.6013, 17.7667, 30.7316, 1.49998E-011, 75.9638
62, 2400.00000, 2482.92, -3.93158, 2481.92, -122.704, 2493.62, 117.416, 6.55846E-012, -146.31, 17.8374, 30.7302, 7.27596E-012, 180
62, 3000.00000, 2482.94, -3.93113, 2481.92, -122.704, 2493.63, 117.416, 1.81899E-012, 90, 17.8371, 30.7301, 1.49998E-011, -75.9638
63, 0.00000, 2482.94, -3.93112, 2481.92, -122.704, 2493.63, 117.416, 5.45697E-012, -90, 17.8371, 30.7301, 1.02898E-011, -45
63, 600.00000, 2482.94, -3.93112, 2481.92, -122.704, 2493.63, 117.416, 3.63798E-012, 90, 17.8371, 30.7301, 1.02898E-011, -135
63, 1200.00000, 2482.94, -3.93112, 2481.92, -122.704, 2493.63, 117.416, 1.81899E-012, 180, 17.8371, 30.7301, 7.27596E-012, 0
63, 1800.00000, 2480.86, -3.96227, 2480.86, -122.724, 2492.21, 117.397, 1.42068E-011, -140.194, 18.0103, 30.7096, 7.27596E-012, -90
63, 2400.00000, 2480.83, -3.96281, 2480.87, -122.724, 2492.19, 117.397, 5.75215E-012, 108.435, 18.0105, 30.7097, 0, 0
63, 3000.00000, 2480.83, -3.96282, 2480.87, -122.724, 2492.19, 117.397, 5.14488E-012, -135, 18.0105, 30.7097, 1.02898E-011, -45
64, 0.00000, 2480.83, -3.96282, 2480.87, -122.724, 2492.19, 117.397, 1.15043E-011, -108.435, 18.0105, 30.7097, 1.49998E-011, -75.9638
64, 600.00000, 2480.83, -3.96282, 2480.87, -122.724, 2492.19, 117.397, 5.45697E-012, 180, 18.0105, 30.7097, 8.13477E-012, -116.565
64, 1200.00000, 2480.83, -3.96282, 2480.87, -122.724, 2492.19, 117.397, 9.79556E-012, -111.801, 18.0105, 30.7097, 7.27596E-012, 0
64, 1800.00000, 2480.83, -3.96282, 2480.87, -122.724, 2492.19, 117.397, 1.62695E-011, -63.4349, 18.0105, 30.7097, 3.63798E-012, 180
64, 2400.00000, 2480.61, -3.9662, 2480.76, -122.726, 2492.04, 117.395, 1.46652E-011, -119.745, 18.0293, 30.7075, 1.31169E-011, 33.6901
64, 3000.00000, 2480.61, -3.96626, 2480.76, -122.726, 2492.04, 117.395, 6.55846E-012, 146.31, 18.0293, 30.7075, 0, 0
65, 0.00000, 2480.61, -3.96626, 2480.76, -122.726, 2492.04, 117.395, 1.16472E-011, -128.66, 18.0293, 30.7075, 7.27596E-012, -90
65, 600.00000, 2480.61, -3.96626, 2480.76, -122.726, 2492.04, 117.395, 1.46652E-011, -119.745, 18.0293, 30.7075, 1.02898E-011, 135
65, 1200.00000, 2480.61, -3.96626, 2480.76, -122.726, 2492.04, 117.395, 4.06738E-012, 116.565, 18.0293, 30.7075, 3.63798E-012, 0
65, 1800.00000, 2490.22, -3.8213, 2485.5, -122.634, 2498.59, 117.478, 1.06064E-011, -149.036, 17.2391, 30.8004, 8.13477E-012, -63.4349
65, 2400.00000, 2490.21, -3.82136, 2485.5, -122.634, 2498.59, 117.478, 4.06738E-012, -116.565, 17.239, 30.8004, 0, 0
65, 3000.00000, 2490.21, -3.82136, 2485.5, -122.634, 2498.59, 117.478, 9.79556E-012, -111.801, 17.239, 30.8004, 1.81899E-011, -126.87
66, 0.00000, 2490.21, -3.82136, 2485.5, -122.634, 2498.59, 117.478, 1.16472E-011, -141.34, 17.239, 30.8004, 8.13477E-012, 63.4349
66, 600.00000, 2490.21, -3.82136, 2485.5, -122.634, 2498.59, 117.478, 2.57244E-012, -45, 17.239, 30.8004, 8.13477E-012, -116.565
66, 1200.00000, 2490.21, -3.82136, 2485.5, -122.634, 2498.59, 117.478, 1.81899E-012, 0, 17.239, 30.8004, 1.02898E-011, -45
66, 1800.00000, 2490.21, -3.82136, 2485.5, -122.634, 2498.59, 117.478, 3.27923E-011, -86.8202, 17.239, 30.8004, 1.62695E-011, 153.435
66, 2400.00000, 2495.21, -3.746, 2487.99, -122.585, 2502.02, 117.522, 1.82806E-011, -84.2894, 16.8262, 30.8488, 7.27596E-012, 180
66, 3000.00000, 2495.21, -3.74598, 2487.99, -122.585, 2502.01, 117.522, 9.79556E-012, -111.801, 16.8262, 30.8488, 7.27596E-012, -90
67, 0.00000, 2495.21, -3.74598, 2487.99, -122.585, 2502.01, 117.522, 9.79556E-012, 68.1986, 16.8262, 30.8488, 1.62695E-011, 153.435
67, 600.00000, 2495.21, -3.74598, 2487.99, -122.585, 2502.01, 117.522, 9.09495E-012, 180, 16.8262, 30.8488, 7.27596E-012, 180
67, 1200.00000, 2495.21, -3.74598, 2487.99, -122.585, 2502.01, 117.522, 9.09495E-012, -90, 16.8262, 30.8488, 3.63798E-012, 0
67, 1800.00000, 2500.35, -3.67674, 2490.99, -122.531, 2489.8, 117.58, 8.13477E-012, 153.435, 16.3926, 30.9033, 1.95911E-011, -21.8014
67, 2400.00000, 2500.36, -3.6766, 2490.99, -122.531, 2489.79, 117.58, 1.15043E-011, -161.565, 16.393, 30.9033, 1.45519E-011, 0
67, 3000.00000, 2500.36, -3.6766, 2490.98, -122.531, 2489.79, 117.58, 7.27596E-012, 90, 16.393, 30.9033, 1.02898E-011, -135
68, 0.00000, 2500.36, -3.67659, 2490.98, -122.531, 2489.79, 117.58, 5.75215E-012, -71.565, 16.393, 30.9033, 1.45519E-011, 0
68, 600.00000, 2500.36, -3.67659, 2490.98, -122.531, 2489.79, 117.58, 1.22022E-011, 153.435, 16.393, 30.9033, 1.02898E-011, 45
68, 1200.00000, 2500.36, -3.67659, 2490.98, -122.531, 2489.79, 117.58, 6.55846E-012, -123.69, 16.393, 30.9033, 8.13477E-012, -63.4349
68, 1800.00000, 2500.36, -3.67659, 2490.98, -122.531, 2489.79, 117.58, 1.81899E-012, 180, 16.393, 30.9033, 7.27596E-012, -90
68, 2400.00000, 2493.15, -3.53704, 2495.04, -122.46, 2495.86, 117.656, 2.12129E-011, -59.0362, 15.7042, 30.9746, 7.27596E-012, 180
68, 3000.00000, 2493.14, -3.53742, 2495.06, -122.46, 2495.85, 117.656, 8.13477E-012, 116.565, 15.7029, 30.9747, 7.27596E-012, -90
69, 0.00000, 2493.14, -3.53742, 2495.06, -122.46, 2495.85, 117.656, 9.09495E-012, 180, 15.7029, 30.9747, 0, 0
69, 600.00000, 2493.14, -3.53742, 2495.06, -122.46, 2495.85, 117.656, 1.46652E-011, -97.125, 15.7029, 30.9747, 1.62695E-011, 116.565
69, 1200.00000, 2493.14, -3.53742, 2495.06, -122.46, 2495.85, 117.656, 5.14488E-012, -135, 15.7029, 30.9747, 1.62695E-011, 26.5651
69, 1800.00000, 2493.14, -3.53742, 2495.06, -122.46, 2495.85, 117.656, 9.79556E-012, -68.1986, 15.7029, 30.9747, 7.27596E-012, 0
69, 2400.00000, 2493.14, -3.53742, 2495.06, -122.46, 2495.85, 117.656, 1.28622E-011, -45, 15.7029, 30.9747, 3.63798E-012, 180
69, 3000.00000, 2493.14, -3.53742, 2495.06, -122.46, 2495.85, 117.656, 8.13477E-012, -153.435, 15.7029, 30.9747, 1.31169E-011, -146.31
70, 0.00000, 2493.14, -3.53742, 2495.06, -122.46, 2495.85, 117.656, 7.49989E-012, -75.9638, 15.7029, 30.9747, 7.27596E-012, 180
70, 600.00000, 2493.14, -3.53742, 2495.06, -122.46, 2495.85, 117.656, 2.19789E-011, -114.444, 15.7029, 30.9747, 3.63798E-012, 0
70, 1200.00000, 2493.14, -3.53742, 2495.06, -122.46, 2495.85, 117.656, 4.06738E-012, 116.565, 15.7029, 30.9747, 1.02898E-011, -135
70, 1800.00000, 2493.14, -3.53742, 2495.06, -122.46, 2495.85, 117.656, 2.57244E-012, 135, 15.7029, 30.9747, 3.63798E-012, 180
70, 2400.00000, 2488.59, -3.35451, 2484.02, -122.358, 2503.65, 117.743, 7.71732E-012, 135, 14.9083, 31.076, 1.81899E-011, 180
70, 3000.00000, 2488.57, -3.35477, 2484.02, -122.358, 2503.65, 117.744, 7.49989E-012, -75.9638, 14.9083, 31.076, 1.95911E-011, -158.199
71, 0.00000, 2488.57, -3.35478, 2484.02, -122.358, 2503.65, 117.744, 2.54659E-011, -90, 14.9083, 31.076, 1.02898E-011, -135
71, 600.00000, 2488.57, -3.35478, 2484.02, -122.358, 2503.65, 117.744, 2.91606E-011, -86.4237, 14.9083, 31.076, 7.27596E-012, 180
71, 1200.00000, 2488.57, -3.35478, 2484.02, -122.358, 2503.65, 117.744, 4.06738E-012, -116.565, 14.9083, 31.076, 1.09139E-011, 180
71, 1800.00000, 2472.32, -3.12958, 2476.63, -122.223, 2483.13, 117.889, 5.14488E-012, -135, 13.6524, 31.2118, 7.27596E-012, 90
71, 2400.00000, 2472.32, -3.12959, 2476.63, -122.223, 2483.14, 117.889, 8.13477E-012, -153.435, 13.6524, 31.2117, 7.27596E-012, 90
71, 3000.00000, 2472.32, -3.12959, 2476.63, -122.223, 2483.14, 117.889, 1.22022E-011, -26.5651, 13.6524, 31.2117, 7.27596E-012, 0
72, 0.00000, 2472.32, -3.12959, 2476.63, -122.223, 2483.14, 117.889, 4.06738E-012, 153.435, 13.6524, 31.2117, 1.31169E-011, -146.31
72, 600.00000, 2472.32, -3.12959, 2476.63, -122.223, 2483.14, 117.889, 1.32424E-011, -74.0546, 13.6524, 31.2117, 1.62695E-011, -63.4349
72, 1200.00000, 2472.32, -3.12959, 2476.63, -122.223, 2483.14, 117.889, 1.82806E-011, -84.2894, 13.6524, 31.2117, 3.63798E-012, 0
72, 1800.00000, 2472.32, -3.12959, 2476.63, -122.223, 2483.14, 117.889, 7.49989E-012, 75.9638, 13.6524, 31.2117, 7.27596E-012, 0
72, 2400.00000, 2489.49, -2.864, 2485.54, -122.052, 2495.15, 118.047, 6.55846E-012, 56.3099, 12.1814, 31.3834, 3.63798E-012, 180
72, 3000.00000, 2489.49, -2.86378, 2485.54, -122.052, 2495.16, 118.047, 2.03369E-011, -100.305, 12.1818, 31.3834, 1.45519E-011, 180
73, 0.00000, 2489.49, -2.86378, 2485.54, -122.052, 2495.16, 118.047, 1.81899E-012, 0, 12.1818, 31.3834, 8.13477E-012, -116.565
73, 600.00000, 2489.49, -2.86378, 2485.54, -122.052, 2495.16, 118.047, 7.27596E-012, 90, 12.1818, 31.3834, 1.02898E-011, -135
73, 1200.00000, 2489.49, -2.86378, 2485.54, -122.052, 2495.16, 118.047, 9.27506E-012, -101.31, 12.1818, 31.3834, 7.27596E-012, -90
73, 1800.00000, 2484.33, -2.7093, 2475.59, -121.954, 2487.05, 118.14, 6.55846E-012, -123.69, 11.3021, 31.4817, 3.63798E-012, 0
73, 2400.00000, 2484.33, -2.70928, 2475.59, -121.954, 2487.05, 118.14, 7.49989E-012, -104.036, 11.3021, 31.4817, 7.27596E-012, 0
73, 3000.00000, 2484.33, -2.70928, 2475.59, -121.954, 2487.05, 118.14, 5.45697E-012, 90, 11.3021, 31.4817, 1.02898E-011, -45
74, 0.00000, 2484.33, -2.70928, 2475.59, -121.954, 2487.05, 118.14, 1.55415E-011, -69.444, 11.3021, 31.4817, 1.09139E-011, 180
74, 600.00000, 2484.33, -2.70928, 2475.59, -121.954, 2487.05, 118.14, 1.15043E-011, -71.565, 11.3021, 31.4817, 8.13477E-012, -116.565
74, 1200.00000, 2484.33, -2.70928, 2475.59, -121.954, 2487.05, 118.14, 1.82806E-011, -95.7106, 11.3021, 31.4817, 1.45519E-011, -90
74, 1800.00000, 2484.33, -2.70928, 2475.59, -121.954, 2487.05, 118.14, 1.82806E-011, -95.7106, 11.3021, 31.4817, 1.45519E-011, -90
74, 2400.00000, 2487.96, -2.65284, 2477.5, -121.917, 2489.61, 118.174, 3.63798E-012, -90, 10.9884, 31.5186, 1.31169E-011, 146.31
74, 3000.00000, 2487.97, -2.65246, 2477.49, -121.917, 2489.62, 118.174, 9.09495E-012, -90, 10.9883, 31.5184, 1.09139E-011, 180
75, 0.00000, 2487.97, -2.65246, 2477.49, -121.917, 2489.62, 118.174, 5.14488E-012, 135, 10.9883, 31.5184, 8.13477E-012, -63.4349
75, 600.00000, 2487.97, -2.65246, 2477.49, -121.917, 2489.62, 118.174, 9.09495E-012, 53.1301, 10.9883, 31.5184, 1.62695E-011, 26.5651
75, 1200.00000, 2487.97, -2.65246, 2477.49, -121.917, 2489.62, 118.174, 1.56475E-011, -125.538, 10.9883, 31.5184, 1.62695E-011, -116.565
75, 1800.00000, 2493.44, -2.56729, 2480.35, -121.862, 2493.47, 118.225, 9.79556E-012, -68.1986, 10.5175, 31.5734, 3.63798E-012, 180
75, 2400.00000, 2493.44, -2.56724, 2480.35, -121.862, 2493.47, 118.225, 5.45697E-012, -90, 10.5176, 31.5734, 7.27596E-012, 0
75, 3000.00000, 2493.44, -2.56724, 2480.35, -121.862, 2493.47, 118.225, 2.57244E-012, 45, 10.5176, 31.5734, 1.62695E-011, -153.435
76, 0.00000, 2493.44, -2.56724, 2480.35, -121.862, 2493.47, 118.225, 1.54346E-011, -45, 10.5176, 31.5734, 3.63798E-012, 180
76, 600.00000, 2493.44, -2.56724, 2480.35, -121.862, 2493.47, 118.225, 9.27506E-012, 78.6901, 10.5176, 31.5734, 8.13477E-012, 116.565
76, 1200.00000, 2493.44, -2.56724, 2480.35, -121.862, 2493.47, 118.225, 5.45697E-012, 180, 10.5176, 31.5734, 3.63798E-012, 0
76, 1800.00000, 2493.44, -2.56724, 2480.35, -121.862, 2493.47, 118.225, 4.06738E-012, 153.435, 10.5176, 31.5734, 0, 0
76, 2400.00000, 2494.09, -2.55719, 2480.69, -121.856, 2493.93, 118.231, 4.06738E-012, -116.565, 10.4617, 31.58, 8.13477E-012, 63.4349
76, 3000.00000, 2494.09, -2.55713, 2480.69, -121.856, 2493.93, 118.231, 1.22022E-011, 63.4349, 10.4617, 31.58, 7.27596E-012, -90
77, 0.00000, 2494.09, -2.55713, 2480.69, -121.856, 2493.93, 118.231, 1.22022E-011, 116.565, 10.4617, 31.58, 7.27596E-012, 0
77, 600.00000, 2494.09, -2.55713, 2480.69, -121.856, 2493.93, 118.231, 5.75215E-012, -161.565, 10.4617, 31.58, 1.62695E-011, -63.4349
77, 1200.00000, 2494.09, -2.55713, 2480.69, -121.856, 2493.93, 118.231, 2.00089E-011, -90, 10.4617, 31.58, 2.30086E-011, 108.435
77, 1800.00000, 2489.31, -2.6316, 2478.19, -121.904, 2490.56, 118.187, 3.63798E-012, 180, 10.8734, 31.5318, 7.27596E-012, 180
77, 2400.00000, 2489.31, -2.63164, 2478.19, -121.904, 2490.56, 118.187, 9.27506E-012, -168.69, 10.8733, 31.5318, 1.31169E-011, 146.31
77, 3000.00000, 2489.31, -2.63164, 2478.19, -121.904, 2490.56, 118.187, 6.55846E-012, 33.6901, 10.8733, 31.5318, 7.27596E-012, 180
78, 0.00000, 2489.31, -2.63164, 2478.19, -121.904, 2490.56, 118.187, 1.81899E-012, 0, 10.8733, 31.5318, 1.31169E-011, 146.31
78, 600.00000, 2489.31, -2.63164, 2478.19, -121.904, 2490.56, 118.187, 9.79556E-012, -158.199, 10.8733, 31.5318, 1.62695E-011, 63.4349
78, 1200.00000, 2489.31, -2.63164, 2478.19, -121.904, 2490.56, 118.187, 1.31169E-011, 56.3099, 10.8733, 31.5318, 7.27596E-012, 180
78, 1800.00000, 2489.31, -2.63164, 2478.19, -121.904, 2490.56, 118.187, 1.31169E-011, 56.3099, 10.8733, 31.5318, 7.27596E-012, 180
78, 2400.00000, 2477.54, -2.815, 2472.05, -122.022, 2482.28, 118.077, 7.27596E-012, -90, 11.8867, 31.4133, 7.27596E-012, 180
78, 3000.00000, 2477.54, -2.8151, 2472.05, -122.022, 2482.28, 118.077, 1.49998E-011, -75.9638, 11.8864, 31.4133, 1.31169E-011, -146.31
79, 0.00000, 2477.54, -2.8151, 2472.05, -122.022, 2482.28, 118.077, 4.06738E-012, 153.435, 11.8864, 31.4133, 8.13477E-012, -63.4349
79, 600.00000, 2477.54, -2.8151, 2472.05, -122.022, 2482.28, 118.077, 1.46652E-011, -97.125, 11.8864, 31.4133, 2.93303E-011, 97.125
79, 1200.00000, 2477.54, -2.8151, 2472.05, -122.022, 2482.28, 118.077, 5.14488E-012, -135, 11.8864, 31.4133, 2.18279E-011, 90
79, 1800.00000, 2473.31, -3.13647, 2461.92, -122.21, 2468.09, 117.891, 1.81899E-012, 90, 13.5824, 31.2243, 1.62695E-011, -63.4349
79, 2400.00000, 2473.31, -3.13621, 2461.91, -122.21, 2468.1, 117.891, 7.71732E-012, 135, 13.5833, 31.2242, 1.09139E-011, 0
79, 3000.00000, 2473.31, -3.13621, 2461.91, -122.21, 2468.1, 117.891, 1.87276E-011, -60.9454, 13.5833, 31.2242, 1.02898E-011, 135
80, 0.00000, 2473.31, -3.13621, 2461.91, -122.21, 2468.1, 117.891, 2.57244E-012, -135, 13.5833, 31.2242, 1.02898E-011, -135
80, 600.00000, 2473.31, -3.13621, 2461.91, -122.21, 2468.1, 117.891, 1.46652E-011, 97.125, 13.5833, 31.2242, 1.02898E-011, 45
80, 1200.00000, 2473.31, -3.13621, 2461.91, -122.21, 2468.1, 117.891, 1.89908E-011, -73.3008, 13.5833, 31.2242, 7.27596E-012, 0
80, 1800.00000, 2473.31, -3.13621, 2461.91, -122.21, 2468.1, 117.891, 1.22022E-011, 116.565, 13.5833, 31.2242, 1.45519E-011, -90
80, 2400.00000, 2469.75, -3.43585, 2468.25, -122.398, 2470.48, 117.716, 5.14488E-012, -45, 15.0764, 31.0367, 1.31169E-011, 33.6901
80, 3000.00000, 2469.76, -3.43569, 2468.25, -122.398, 2470.49, 117.716, 7.49989E-012, -75.9638, 15.0761, 31.0366, 1.02898E-011, 45
81, 0.00000, 2469.76, -3.43568, 2468.25, -122.398, 2470.49, 117.716, 7.27596E-012, 90, 15.0761, 31.0366, 0, 0
81, 600.00000, 2469.76, -3.43568, 2468.25, -122.398, 2470.49, 117.716, 1.32424E-011, -105.945, 15.0761, 31.0366, 1.02898E-011, 135
81, 1200.00000, 2469.76, -3.43568, 2468.25, -122.398, 2470.49, 117.716, 1.82806E-011, 84.2894, 15.0761, 31.0366, 7.27596E-012, -90
81, 1800.00000, 2491.13, -3.5801, 2478.43, -122.481, 2494.54, 117.619, 5.75215E-012, -71.565, 15.8805, 30.9535, 7.27596E-012, -90
81, 2400.00000, 2491.14, -3.58008, 2478.43, -122.481, 2494.54, 117.619, 9.09495E-012, 90, 15.8805, 30.9536, 1.49998E-011, -75.9638
81, 3000.00000, 2491.14, -3.58007, 2478.43, -122.481, 2494.54, 117.619, 1.49998E-011, 104.036, 15.8805, 30.9536, 7.27596E-012, -90
82, 0.00000, 2491.14, -3.58007, 2478.43, -122.481, 2494.54, 117.619, 9.79556E-012, -111.801, 15.8805, 30.9536, 1.09139E-011, 180
82, 600.00000, 2491.14, -3.58007, 2478.43, -122.481, 2494.54, 117.619, 1.15043E-011, -71.565, 15.8805, 30.9536, 7.27596E-012, 0
82, 1200.00000, 2491.14, -3.58007, 2478.43, -122.481, 2494.54, 117.619, 1.46652E-011, -97.125, 15.8805, 30.9536, 8.13477E-012, 116.565
82, 1800.00000, 2491.14, -3.58007, 2478.43, -122.481, 2494.54, 117.619, 2.93303E-011, -82.875, 15.8805, 30.9536, 1.45519E-011, 0
82, 2400.00000, 2477.52, -3.78647, 2471.61, -122.613, 2485.2, 117.499, 9.09495E-012, 36.8699, 17.0108, 30.8206, 1.09139E-011, 180
82, 3000.00000, 2477.51, -3.7868, 2471.62, -122.613, 2485.19, 117.499, 2.57244E-012, 135, 17.0101, 30.8207, 1.02898E-011, 135
83, 0.00000, 2477.51, -3.78681, 2471.62, -122.613, 2485.19, 117.499, 1.15043E-011, -71.565, 17.0101, 30.8207, 8.13477E-012, -116.565
83, 600.00000, 2477.51, -3.78681, 2471.62, -122.613, 2485.19, 117.499, 1.81899E-012, 0, 17.0101, 30.8207, 0, 0
83, 1200.00000, 2477.51, -3.78681, 2471.62, -122.613, 2485.19, 117.499, 5.75215E-012, -161.565, 17.0101, 30.8207, 1.02898E-011, 135
83, 1800.00000, 2466.33, -3.95637, 2466.05, -122.722, 2477.54, 117.401, 1.67703E-011, -102.529, 17.9379, 30.7115, 1.81899E-011, 53.1301
83, 2400.00000, 2466.31, -3.95666, 2466.06, -122.722, 2477.53, 117.401, 5.14488E-012, -135, 17.9373, 30.7115, 8.13477E-012, 116.565
83, 3000.00000, 2466.31, -3.95666, 2466.06, -122.722, 2477.53, 117.401, 2.54659E-011, -90, 17.9373, 30.7115, 8.13477E-012, 63.4349
84, 0.00000, 2466.31, -3.95666, 2466.06, -122.722, 2477.53, 117.401, 5.45697E-012, 180, 17.9373, 30.7115, 7.27596E-012, 90
84, 600.00000, 2466.31, -3.95666, 2466.06, -122.722, 2477.53, 117.401, 1.09139E-011, 90, 17.9373, 30.7115, 7.27596E-012, 180
84, 1200.00000, 2466.31, -3.95666, 2466.06, -122.722, 2477.53, 117.401, 5.45697E-012, 180, 17.9373, 30.7115, 0, 0
84, 1800.00000, 2466.31, -3.95666, 2466.06, -122.722, 2477.53, 117.401, 9.09495E-012, -90, 17.9373, 30.7115, 1.09139E-011, 0
84, 2400.00000, 2467.22, -3.94296, 2466.52, -122.713, 2478.15, 117.409, 5.75215E-012, -108.435, 17.8615, 30.7205, 1.49998E-011, -75.9638
84, 3000.00000, 2467.23, -3.94277, 2466.51, -122.713, 2478.16, 117.409, 1.06064E-011, -120.964, 17.8614, 30.7205, 3.63798E-012, 0
85, 0.00000, 2467.23, -3.94276, 2466.51, -122.713, 2478.16, 117.409, 8.13477E-012, -116.565, 17.8614, 30.7205, 8.13477E-012, -116.565
85, 600.00000, 2467.23, -3.94276, 2466.51, -122.713, 2478.16, 117.409, 1.67703E-011, -102.529, 17.8614, 30.7205, 1.02898E-011, -45
85, 1200.00000, 2467.23, -3.94276, 2466.51, -122.713, 2478.16, 117.409, 8.13477E-012, 153.435, 17.8614, 30.7205, 1.62695E-011, -26.5651
85, 1800.00000, 2468.36, -3.92564, 2467.09, -122.702, 2478.93, 117.419, 5.14488E-012, 135, 17.7668, 30.7316, 3.63798E-012, 0
85, 2400.00000, 2468.38, -3.9254, 2467.08, -122.702, 2478.94, 117.419, 1.10645E-011, 99.4623, 17.7667, 30.7316, 7.27596E-012, 180
85, 3000.00000, 2468.38, -3.92539, 2467.08, -122.702, 2478.94, 117.419, 1.82806E-011, -95.7106, 17.7667, 30.7316, 1.62695E-011, 63.4349
86, 0.00000, 2468.38, -3.92539, 2467.08, -122.702, 2478.94, 117.419, 7.49989E-012, 104.036, 17.7667, 30.7316, 3.63798E-012, 180
86, 600.00000, 2468.38, -3.92539, 2467.08, -122.702, 2478.94, 117.419, 1.32424E-011, 105.945, 17.7667, 30.7316, 8.13477E-012, -116.565
86, 1200.00000, 2468.38, -3.92539, 2467.08, -122.702, 2478.94, 117.419, 1.85501E-011, -101.31, 17.7667, 30.7316, 1.45519E-011, 90
